	id	text	source	doc_name	split	paragraph_id	sent_id_in_paragraph	word_count	new_split
5293	305001001051	قال ما خطبكن إذ رودتن يوسف عن نفسه قلن حش لله ما علمنا عليه من سوء قالت امرأت العزيز الن حصحص الحق أنا رودته عن نفسه وإنه لمن الصدقين ( 51 )	Quran	Quran_Yusuf_12	No Split	1	51	32	dev
5294	305001001052	ذلك ليعلم أنى لم أخنه بالغيب وأن الله لا يهدى كيد الخائنين ( 52 )	Quran	Quran_Yusuf_12	No Split	1	52	15	dev
5295	305001001053	وما أبرئ نفسى إن النفس لأمارة بالسوء إلا ما رحم ربى إن ربى غفور رحيم ( 53 )	Quran	Quran_Yusuf_12	No Split	1	53	18	dev
5296	305001001054	وقال الملك ائتونى به أستخلصه لنفسى فلما كلمه قال إنك اليوم لدينا مكين أمين ( 54 )	Quran	Quran_Yusuf_12	No Split	1	54	17	dev
5297	305001001055	قال اجعلنى على خزائن الأرض إنى حفيظ عليم ( 55 )	Quran	Quran_Yusuf_12	No Split	1	55	11	dev
5298	305001001056	وكذلك مكنا ليوسف فى الأرض يتبوأ منها حيث يشاء نصيب برحمتنا من نشاء ولا نضيع أجر المحسنين ( 56 )	Quran	Quran_Yusuf_12	No Split	1	56	20	dev
5299	305001001057	ولأجر الءاخرة خير للذين ءامنوا وكانوا يتقون ( 57 )	Quran	Quran_Yusuf_12	No Split	1	57	10	dev
5300	305001001058	وجاء إخوة يوسف فدخلوا عليه فعرفهم وهم له منكرون ( 58 )	Quran	Quran_Yusuf_12	No Split	1	58	12	dev
5301	305001001059	ولما جهزهم بجهازهم قال ائتونى بأخ لكم من أبيكم ألا ترون أنى أوفى الكيل وأنا خير المنزلين ( 59 )	Quran	Quran_Yusuf_12	No Split	1	59	20	dev
5302	305001001060	فإن لم تأتونى به فلا كيل لكم عندى ولا تقربون ( 60 )	Quran	Quran_Yusuf_12	No Split	1	60	13	dev
5303	305001001061	قالوا سنرود عنه أباه وإنا لفعلون ( 61 )	Quran	Quran_Yusuf_12	No Split	1	61	9	dev
5304	305001001062	وقال لفتينه اجعلوا بضعتهم فى رحالهم لعلهم يعرفونها إذا انقلبوا إلى أهلهم لعلهم يرجعون ( 62 )	Quran	Quran_Yusuf_12	No Split	1	62	17	dev
5305	305001001063	فلما رجعوا إلى أبيهم قالوا يأبانا منع منا الكيل فأرسل معنا أخانا نكتل وإنا له لحفظون ( 63 )	Quran	Quran_Yusuf_12	No Split	1	63	19	dev
5306	305001001064	قال هل ءامنكم عليه إلا كما أمنتكم على أخيه من قبل فالله خير حفظا وهو أرحم الرحمين ( 64 )	Quran	Quran_Yusuf_12	No Split	1	64	20	dev
5307	305001001065	ولما فتحوا متعهم وجدوا بضعتهم ردت إليهم قالوا يأبانا ما نبغى هذه بضعتنا ردت إلينا ونمير أهلنا ونحفظ أخانا ونزداد كيل بعير ذلك كيل يسير ( 65 )	Quran	Quran_Yusuf_12	No Split	1	65	28	dev
5308	305001001066	قال لن أرسله معكم حتى تؤتون موثقا من الله لتأتننى به إلا أن يحاط بكم فلما ءاتوه موثقهم قال الله على ما نقول وكيل ( 66 )	Quran	Quran_Yusuf_12	No Split	1	66	27	dev
5309	305001001067	وقال يبنى لا تدخلوا من باب وحد وادخلوا من أبوب متفرقة وما أغنى عنكم من الله من شيء إن الحكم إلا لله عليه توكلت وعليه فليتوكل المتوكلون ( 67 )	Quran	Quran_Yusuf_12	No Split	1	67	30	dev
5310	305001001068	ولما دخلوا من حيث أمرهم أبوهم ما كان يغنى عنهم من الله من شيء إلا حاجة فى نفس يعقوب قضيها وإنه لذو علم لما علمنه ولكن أكثر الناس لا يعلمون ( 68 )	Quran	Quran_Yusuf_12	No Split	1	68	33	dev
5311	305001001069	ولما دخلوا على يوسف ءاوى إليه أخاه قال إنى أنا أخوك فلا تبتئس بما كانوا يعملون ( 69 )	Quran	Quran_Yusuf_12	No Split	1	69	19	dev
5312	305001001070	فلما جهزهم بجهازهم جعل السقاية فى رحل أخيه ثم أذن مؤذن أيتها العير إنكم لسرقون ( 70 )	Quran	Quran_Yusuf_12	No Split	1	70	18	dev
5313	305001001071	قالوا وأقبلوا عليهم ماذا تفقدون ( 71 )	Quran	Quran_Yusuf_12	No Split	1	71	8	dev
5314	305001001072	قالوا نفقد صواع الملك ولمن جاء به حمل بعير وأنا به زعيم ( 72 )	Quran	Quran_Yusuf_12	No Split	1	72	15	dev
5315	305001001073	قالوا تالله لقد علمتم ما جئنا لنفسد فى الأرض وما كنا سرقين ( 73 )	Quran	Quran_Yusuf_12	No Split	1	73	15	dev
5316	305001001074	قالوا فما جزؤه إن كنتم كذبين ( 74 )	Quran	Quran_Yusuf_12	No Split	1	74	9	dev
5317	305001001075	قالوا جزؤه من وجد فى رحله فهو جزؤه كذلك نجزى الظلمين ( 75 )	Quran	Quran_Yusuf_12	No Split	1	75	14	dev
5318	305001001076	فبدأ بأوعيتهم قبل وعاء أخيه ثم استخرجها من وعاء أخيه كذلك كدنا ليوسف ما كان ليأخذ أخاه فى دين الملك إلا أن يشاء الله نرفع درجت من نشاء وفوق كل ذى علم عليم ( 76 )	Quran	Quran_Yusuf_12	No Split	1	76	36	dev
5319	305001001077	قالوا إن يسرق فقد سرق أخ له من قبل فأسرها يوسف فى نفسه ولم يبدها لهم قال أنتم شر مكانا والله أعلم بما تصفون ( 77 )	Quran	Quran_Yusuf_12	No Split	1	77	27	dev
5320	305001001078	قالوا يأيها العزيز إن له أبا شيخا كبيرا فخذ أحدنا مكانه إنا نريك من المحسنين ( 78 )	Quran	Quran_Yusuf_12	No Split	1	78	18	dev
5321	305001001079	قال معاذ الله أن نأخذ إلا من وجدنا متعنا عنده إنا إذا لظلمون ( 79 )	Quran	Quran_Yusuf_12	No Split	1	79	16	dev
5322	305001001080	فلما استيسوا منه خلصوا نجيا قال كبيرهم ألم تعلموا أن أباكم قد أخذ عليكم موثقا من الله ومن قبل ما فرطتم فى يوسف فلن أبرح الأرض حتى يأذن لى أبى أو يحكم الله لى وهو خير الحكمين ( 80 )	Quran	Quran_Yusuf_12	No Split	1	80	40	dev
5323	305001001081	ارجعوا إلى أبيكم فقولوا يأبانا إن ابنك سرق وما شهدنا إلا بما علمنا وما كنا للغيب حفظين ( 81 )	Quran	Quran_Yusuf_12	No Split	1	81	20	dev
5324	305001001082	وسل القرية التى كنا فيها والعير التى أقبلنا فيها وإنا لصدقون ( 82 )	Quran	Quran_Yusuf_12	No Split	1	82	14	dev
5325	305001001083	قال بل سولت لكم أنفسكم أمرا فصبر جميل عسى الله أن يأتينى بهم جميعا إنه هو العليم الحكيم ( 83 )	Quran	Quran_Yusuf_12	No Split	1	83	21	dev
5326	305001001084	وتولى عنهم وقال يأسفى على يوسف وابيضت عيناه من الحزن فهو كظيم ( 84 )	Quran	Quran_Yusuf_12	No Split	1	84	15	dev
5327	305001001085	قالوا تالله تفتؤا تذكر يوسف حتى تكون حرضا أو تكون من الهلكين ( 85 )	Quran	Quran_Yusuf_12	No Split	1	85	15	dev
5328	305001001086	قال إنما أشكوا بثى وحزنى إلى الله وأعلم من الله ما لا تعلمون ( 86 )	Quran	Quran_Yusuf_12	No Split	1	86	16	dev
5329	305001001087	يبنى اذهبوا فتحسسوا من يوسف وأخيه ولا تايسوا من روح الله إنه لا يايس من روح الله إلا القوم الكفرون ( 87 )	Quran	Quran_Yusuf_12	No Split	1	87	23	dev
5330	305001001088	فلما دخلوا عليه قالوا يأيها العزيز مسنا وأهلنا الضر وجئنا ببضعة مزجية فأوف لنا الكيل وتصدق علينا إن الله يجزى المتصدقين ( 88 )	Quran	Quran_Yusuf_12	No Split	1	88	24	dev
5331	305001001089	قال هل علمتم ما فعلتم بيوسف وأخيه إذ أنتم جهلون ( 89 )	Quran	Quran_Yusuf_12	No Split	1	89	13	dev
5332	305001001090	قالوا أءنك لأنت يوسف قال أنا يوسف وهذا أخى قد من الله علينا إنه من يتق ويصبر فإن الله لا يضيع أجر المحسنين ( 90 )	Quran	Quran_Yusuf_12	No Split	1	90	26	dev
5333	305001001091	قالوا تالله لقد ءاثرك الله علينا وإن كنا لخطين ( 91 )	Quran	Quran_Yusuf_12	No Split	1	91	12	dev
5334	305001001092	قال لا تثريب عليكم اليوم يغفر الله لكم وهو أرحم الرحمين ( 92 )	Quran	Quran_Yusuf_12	No Split	1	92	14	dev
5335	305001001093	اذهبوا بقميصى هذا فألقوه على وجه أبى يأت بصيرا وأتونى بأهلكم أجمعين ( 93 )	Quran	Quran_Yusuf_12	No Split	1	93	15	dev
5336	305001001094	ولما فصلت العير قال أبوهم إنى لأجد ريح يوسف لولا أن تفندون ( 94 )	Quran	Quran_Yusuf_12	No Split	1	94	15	dev
5337	305001001095	قالوا تالله إنك لفى ضللك القديم ( 95 )	Quran	Quran_Yusuf_12	No Split	1	95	9	dev
5338	305001001096	فلما أن جاء البشير ألقيه على وجهه فارتد بصيرا قال ألم أقل لكم إنى أعلم من الله ما لا تعلمون ( 96 )	Quran	Quran_Yusuf_12	No Split	1	96	23	dev
5339	305001001097	قالوا يأبانا استغفر لنا ذنوبنا إنا كنا خطين ( 97 )	Quran	Quran_Yusuf_12	No Split	1	97	11	dev
5340	305001001098	قال سوف أستغفر لكم ربى إنه هو الغفور الرحيم ( 98 )	Quran	Quran_Yusuf_12	No Split	1	98	12	dev
5341	305001001099	فلما دخلوا على يوسف ءاوى إليه أبويه وقال ادخلوا مصر إن شاء الله ءامنين ( 99 )	Quran	Quran_Yusuf_12	No Split	1	99	17	dev
5342	305001001100	ورفع أبويه على العرش وخروا له سجدا وقال يأبت هذا تأويل رءيى من قبل قد جعلها ربى حقا وقد أحسن بى إذ أخرجنى من السجن وجاء بكم من البدو من بعد أن نزغ الشيطن بينى وبين إخوتى إن ربى لطيف لما يشاء إنه هو العليم الحكيم ( 100 )	Quran	Quran_Yusuf_12	No Split	1	100	49	dev
5343	305001001101	رب قد ءاتيتنى من الملك وعلمتنى من تأويل الأحاديث فاطر السموت والأرض أنت ولى فى الدنيا والءاخرة توفنى مسلما وألحقنى بالصلحين ( 101 )	Quran	Quran_Yusuf_12	No Split	1	101	24	dev
5344	305001001102	ذلك من أنباء الغيب نوحيه إليك وما كنت لديهم إذ أجمعوا أمرهم وهم يمكرون ( 102 )	Quran	Quran_Yusuf_12	No Split	1	102	17	dev
5345	305001001103	وما أكثر الناس ولو حرصت بمؤمنين ( 103 )	Quran	Quran_Yusuf_12	No Split	1	103	9	dev
5346	305001001104	وما تسلهم عليه من أجر إن هو إلا ذكر للعلمين ( 104 )	Quran	Quran_Yusuf_12	No Split	1	104	13	dev
5347	305001001105	وكأين من ءاية فى السموت والأرض يمرون عليها وهم عنها معرضون ( 105 )	Quran	Quran_Yusuf_12	No Split	1	105	14	dev
5348	305001001106	وما يؤمن أكثرهم بالله إلا وهم مشركون ( 106 )	Quran	Quran_Yusuf_12	No Split	1	106	10	dev
5349	305001001107	أفأمنوا أن تأتيهم غشية من عذاب الله أو تأتيهم الساعة بغتة وهم لا يشعرون ( 107 )	Quran	Quran_Yusuf_12	No Split	1	107	17	dev
5350	305001001108	قل هذه سبيلى أدعوا إلى الله على بصيرة أنا ومن اتبعنى وسبحن الله وما أنا من المشركين ( 108 )	Quran	Quran_Yusuf_12	No Split	1	108	20	dev
5351	305001001109	وما أرسلنا من قبلك إلا رجالا نوحى إليهم من أهل القرى أفلم يسيروا فى الأرض فينظروا كيف كان عقبة الذين من قبلهم ولدار الءاخرة خير للذين اتقوا أفلا تعقلون ( 109 )	Quran	Quran_Yusuf_12	No Split	1	109	32	dev
5352	305001001110	حتى إذا استيس الرسل وظنوا أنهم قد كذبوا جاءهم نصرنا فنجى من نشاء ولا يرد بأسنا عن القوم المجرمين ( 110 )	Quran	Quran_Yusuf_12	No Split	1	110	22	dev
5353	305001001111	لقد كان فى قصصهم عبرة لأولى الألبب ما كان حديثا يفترى ولكن تصديق الذى بين يديه وتفصيل كل شيء وهدى ورحمة لقوم يؤمنون ( 111 )	Quran	Quran_Yusuf_12	No Split	1	111	26	dev
5354	305001001001	قل يأيها الكفرون ( 1 )	Quran	Quran_Al-Kafirun_109	No Split	1	1	6	test
5355	305001001002	لا أعبد ما تعبدون ( 2 )	Quran	Quran_Al-Kafirun_109	No Split	1	2	7	test
5356	305001001003	ولا أنتم عبدون ما أعبد ( 3 )	Quran	Quran_Al-Kafirun_109	No Split	1	3	8	test
5357	305001001004	ولا أنا عابد ما عبدتم ( 4 )	Quran	Quran_Al-Kafirun_109	No Split	1	4	8	test
5358	305001001005	ولا أنتم عبدون ما أعبد ( 5 )	Quran	Quran_Al-Kafirun_109	No Split	1	5	8	test
5359	305001001006	لكم دينكم ولى دين ( 6 )	Quran	Quran_Al-Kafirun_109	No Split	1	6	7	test
5360	305001001001	المر تلك ءايت الكتب والذى أنزل إليك من ربك الحق ولكن أكثر الناس لا يؤمنون ( 1 )	Quran	Quran_Ar-Ra'd_13	No Split	1	1	18	test
5361	305001001002	الله الذى رفع السموت بغير عمد ترونها ثم استوى على العرش وسخر الشمس والقمر كل يجرى لأجل مسمى يدبر الأمر يفصل الءايت لعلكم بلقاء ربكم توقنون ( 2 )	Quran	Quran_Ar-Ra'd_13	No Split	1	2	29	test
5362	305001001003	وهو الذى مد الأرض وجعل فيها روسى وأنهرا ومن كل الثمرت جعل فيها زوجين اثنين يغشى اليل النهار إن فى ذلك لءايت لقوم يتفكرون ( 3 )	Quran	Quran_Ar-Ra'd_13	No Split	1	3	27	test
5363	305001001004	وفى الأرض قطع متجورت وجنت من أعنب وزرع ونخيل صنوان وغير صنوان يسقى بماء وحد ونفضل بعضها على بعض فى الأكل إن فى ذلك لءايت لقوم يعقلون ( 4 )	Quran	Quran_Ar-Ra'd_13	No Split	1	4	30	test
5364	305001001005	وإن تعجب فعجب قولهم أءذا كنا تربا أءنا لفى خلق جديد أولئك الذين كفروا بربهم وأولئك الأغلل فى أعناقهم وأولئك أصحب النار هم فيها خلدون ( 5 )	Quran	Quran_Ar-Ra'd_13	No Split	1	5	28	test
5365	305001001006	ويستعجلونك بالسيئة قبل الحسنة وقد خلت من قبلهم المثلت وإن ربك لذو مغفرة للناس على ظلمهم وإن ربك لشديد العقاب ( 6 )	Quran	Quran_Ar-Ra'd_13	No Split	1	6	23	test
5366	305001001007	ويقول الذين كفروا لولا أنزل عليه ءاية من ربه إنما أنت منذر ولكل قوم هاد ( 7 )	Quran	Quran_Ar-Ra'd_13	No Split	1	7	18	test
5367	305001001008	الله يعلم ما تحمل كل أنثى وما تغيض الأرحام وما تزداد وكل شيء عنده بمقدار ( 8 )	Quran	Quran_Ar-Ra'd_13	No Split	1	8	18	test
5368	305001001009	علم الغيب والشهدة الكبير المتعال ( 9 )	Quran	Quran_Ar-Ra'd_13	No Split	1	9	8	test
5369	305001001010	سواء منكم من أسر القول ومن جهر به ومن هو مستخف باليل وسارب بالنهار ( 10 )	Quran	Quran_Ar-Ra'd_13	No Split	1	10	17	test
5370	305001001011	له معقبت من بين يديه ومن خلفه يحفظونه من أمر الله إن الله لا يغير ما بقوم حتى يغيروا ما بأنفسهم وإذا أراد الله بقوم سوءا فلا مرد له وما لهم من دونه من وال ( 11 )	Quran	Quran_Ar-Ra'd_13	No Split	1	11	38	test
5371	305001001012	هو الذى يريكم البرق خوفا وطمعا وينشئ السحاب الثقال ( 12 )	Quran	Quran_Ar-Ra'd_13	No Split	1	12	12	test
5372	305001001013	ويسبح الرعد بحمده والملئكة من خيفته ويرسل الصوعق فيصيب بها من يشاء وهم يجدلون فى الله وهو شديد المحال ( 13 )	Quran	Quran_Ar-Ra'd_13	No Split	1	13	22	test
5373	305001001014	له دعوة الحق والذين يدعون من دونه لا يستجيبون لهم بشيء إلا كبسط كفيه إلى الماء ليبلغ فاه وما هو ببلغه وما دعاء الكفرين إلا فى ضلل ( 14 )	Quran	Quran_Ar-Ra'd_13	No Split	1	14	30	test
5374	305001001015	ولله يسجد من فى السموت والأرض طوعا وكرها وظللهم بالغدو والءاصال ( 15 )	Quran	Quran_Ar-Ra'd_13	No Split	1	15	14	test
5375	305001001016	قل من رب السموت والأرض قل الله قل أفاتخذتم من دونه أولياء لا يملكون لأنفسهم نفعا ولا ضرا قل هل يستوى الأعمى والبصير أم هل تستوى الظلمت والنور أم جعلوا لله شركاء خلقوا كخلقه فتشبه الخلق عليهم قل الله خلق كل شيء وهو الوحد القهر ( 16 )	Quran	Quran_Ar-Ra'd_13	No Split	1	16	48	test
5376	305001001017	أنزل من السماء ماء فسالت أودية بقدرها فاحتمل السيل زبدا رابيا ومما يوقدون عليه فى النار ابتغاء حلية أو متع زبد مثله كذلك يضرب الله الحق والبطل فأما الزبد فيذهب جفاء وأما ما ينفع الناس فيمكث فى الأرض كذلك يضرب الله الأمثال ( 17 )	Quran	Quran_Ar-Ra'd_13	No Split	1	17	45	test
5377	305001001018	للذين استجابوا لربهم الحسنى والذين لم يستجيبوا له لو أن لهم ما فى الأرض جميعا ومثله معه لافتدوا به أولئك لهم سوء الحساب ومأويهم جهنم وبئس المهاد ( 18 )	Quran	Quran_Ar-Ra'd_13	No Split	1	18	30	test
5378	305001001019	أفمن يعلم أنما أنزل إليك من ربك الحق كمن هو أعمى إنما يتذكر أولوا الألبب ( 19 )	Quran	Quran_Ar-Ra'd_13	No Split	1	19	18	test
5379	305001001020	الذين يوفون بعهد الله ولا ينقضون الميثق ( 20 )	Quran	Quran_Ar-Ra'd_13	No Split	1	20	10	test
5380	305001001021	والذين يصلون ما أمر الله به أن يوصل ويخشون ربهم ويخافون سوء الحساب ( 21 )	Quran	Quran_Ar-Ra'd_13	No Split	1	21	16	test
5381	305001001022	والذين صبروا ابتغاء وجه ربهم وأقاموا الصلوة وأنفقوا مما رزقنهم سرا وعلانية ويدرءون بالحسنة السيئة أولئك لهم عقبى الدار ( 22 )	Quran	Quran_Ar-Ra'd_13	No Split	1	22	22	test
5382	305001001023	جنت عدن يدخلونها ومن صلح من ءابائهم وأزوجهم وذريتهم والملئكة يدخلون عليهم من كل باب ( 23 )	Quran	Quran_Ar-Ra'd_13	No Split	1	23	18	test
5383	305001001024	سلم عليكم بما صبرتم فنعم عقبى الدار ( 24 )	Quran	Quran_Ar-Ra'd_13	No Split	1	24	10	test
5384	305001001025	والذين ينقضون عهد الله من بعد ميثقه ويقطعون ما أمر الله به أن يوصل ويفسدون فى الأرض أولئك لهم اللعنة ولهم سوء الدار ( 25 )	Quran	Quran_Ar-Ra'd_13	No Split	1	25	26	test
5385	305001001026	الله يبسط الرزق لمن يشاء ويقدر وفرحوا بالحيوة الدنيا وما الحيوة الدنيا فى الءاخرة إلا متع ( 26 )	Quran	Quran_Ar-Ra'd_13	No Split	1	26	19	test
5386	305001001027	ويقول الذين كفروا لولا أنزل عليه ءاية من ربه قل إن الله يضل من يشاء ويهدى إليه من أناب ( 27 )	Quran	Quran_Ar-Ra'd_13	No Split	1	27	22	test
5387	305001001028	الذين ءامنوا وتطمئن قلوبهم بذكر الله ألا بذكر الله تطمئن القلوب ( 28 )	Quran	Quran_Ar-Ra'd_13	No Split	1	28	14	test
5388	305001001029	الذين ءامنوا وعملوا الصلحت طوبى لهم وحسن ماب ( 29 )	Quran	Quran_Ar-Ra'd_13	No Split	1	29	11	test
5389	305001001030	كذلك أرسلنك فى أمة قد خلت من قبلها أمم لتتلوا عليهم الذى أوحينا إليك وهم يكفرون بالرحمن قل هو ربى لا إله إلا هو عليه توكلت وإليه متاب ( 30 )	Quran	Quran_Ar-Ra'd_13	No Split	1	30	31	test
5390	305001001031	ولو أن قرءانا سيرت به الجبال أو قطعت به الأرض أو كلم به الموتى بل لله الأمر جميعا أفلم يايس الذين ءامنوا أن لو يشاء الله لهدى الناس جميعا ولا يزال الذين كفروا تصيبهم بما صنعوا قارعة أو تحل قريبا من دارهم حتى يأتى وعد الله إن الله لا يخلف الميعاد ( 31 )	Quran	Quran_Ar-Ra'd_13	No Split	1	31	54	test
5391	305001001032	ولقد استهزئ برسل من قبلك فأمليت للذين كفروا ثم أخذتهم فكيف كان عقاب ( 32 )	Quran	Quran_Ar-Ra'd_13	No Split	1	32	16	test
5392	305001001033	أفمن هو قائم على كل نفس بما كسبت وجعلوا لله شركاء قل سموهم أم تنبونه بما لا يعلم فى الأرض أم بظهر من القول بل زين للذين كفروا مكرهم وصدوا عن السبيل ومن يضلل الله فما له من هاد ( 33 )	Quran	Quran_Ar-Ra'd_13	No Split	1	33	42	test
5393	305001001034	لهم عذاب فى الحيوة الدنيا ولعذاب الءاخرة أشق وما لهم من الله من واق ( 34 )	Quran	Quran_Ar-Ra'd_13	No Split	1	34	17	test
5394	305001001035	مثل الجنة التى وعد المتقون تجرى من تحتها الأنهر أكلها دائم وظلها تلك عقبى الذين اتقوا وعقبى الكفرين النار ( 35 )	Quran	Quran_Ar-Ra'd_13	No Split	1	35	22	test
5395	305001001036	والذين ءاتينهم الكتب يفرحون بما أنزل إليك ومن الأحزاب من ينكر بعضه قل إنما أمرت أن أعبد الله ولا أشرك به إليه أدعوا وإليه ماب ( 36 )	Quran	Quran_Ar-Ra'd_13	No Split	1	36	28	test
5396	305001001037	وكذلك أنزلنه حكما عربيا ولئن اتبعت أهواءهم بعدما جاءك من العلم ما لك من الله من ولى ولا واق ( 37 )	Quran	Quran_Ar-Ra'd_13	No Split	1	37	22	test
5397	305001001038	ولقد أرسلنا رسلا من قبلك وجعلنا لهم أزوجا وذرية وما كان لرسول أن يأتى باية إلا بإذن الله لكل أجل كتاب ( 38 )	Quran	Quran_Ar-Ra'd_13	No Split	1	38	24	test
5398	305001001039	يمحوا الله ما يشاء ويثبت وعنده أم الكتب ( 39 )	Quran	Quran_Ar-Ra'd_13	No Split	1	39	11	test
5399	305001001040	وإن ما نرينك بعض الذى نعدهم أو نتوفينك فإنما عليك البلغ وعلينا الحساب ( 40 )	Quran	Quran_Ar-Ra'd_13	No Split	1	40	16	test
5400	305001001041	أولم يروا أنا نأتى الأرض ننقصها من أطرافها والله يحكم لا معقب لحكمه وهو سريع الحساب ( 41 )	Quran	Quran_Ar-Ra'd_13	No Split	1	41	19	test
5401	305001001042	وقد مكر الذين من قبلهم فلله المكر جميعا يعلم ما تكسب كل نفس وسيعلم الكفر لمن عقبى الدار ( 42 )	Quran	Quran_Ar-Ra'd_13	No Split	1	42	21	test
5402	305001001043	ويقول الذين كفروا لست مرسلا قل كفى بالله شهيدا بينى وبينكم ومن عنده علم الكتب ( 43 )	Quran	Quran_Ar-Ra'd_13	No Split	1	43	18	test
5403	305001001001	الم ( 1 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	1	4	train
5404	305001001002	الله لا إله إلا هو الحى القيوم ( 2 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	2	10	train
5405	305001001003	نزل عليك الكتب بالحق مصدقا لما بين يديه وأنزل التورية والإنجيل ( 3 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	3	14	train
5406	305001001004	من قبل هدى للناس وأنزل الفرقان إن الذين كفروا بايت الله لهم عذاب شديد والله عزيز ذو انتقام ( 4 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	4	21	train
5407	305001001005	إن الله لا يخفى عليه شيء فى الأرض ولا فى السماء ( 5 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	5	14	train
5408	305001001006	هو الذى يصوركم فى الأرحام كيف يشاء لا إله إلا هو العزيز الحكيم ( 6 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	6	16	train
5409	305001001007	هو الذى أنزل عليك الكتب منه ءايت محكمت هن أم الكتب وأخر متشبهت فأما الذين فى قلوبهم زيغ فيتبعون ما تشبه منه ابتغاء الفتنة وابتغاء تأويله وما يعلم تأويله إلا الله والرسخون فى العلم يقولون ءامنا به كل من عند ربنا وما يذكر إلا أولوا الألبب ( 7 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	7	49	train
5410	305001001008	ربنا لا تزغ قلوبنا بعد إذ هديتنا وهب لنا من لدنك رحمة إنك أنت الوهاب ( 8 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	8	18	train
5411	305001001009	ربنا إنك جامع الناس ليوم لا ريب فيه إن الله لا يخلف الميعاد ( 9 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	9	16	train
5412	305001001010	إن الذين كفروا لن تغنى عنهم أمولهم ولا أولدهم من الله شيا وأولئك هم وقود النار ( 10 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	10	19	train
5413	305001001011	كدأب ءال فرعون والذين من قبلهم كذبوا بايتنا فأخذهم الله بذنوبهم والله شديد العقاب ( 11 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	11	17	train
5414	305001001012	قل للذين كفروا ستغلبون وتحشرون إلى جهنم وبئس المهاد ( 12 )	Quran	Quran_Ali 'Imran_3_001	No Split	1	12	12	train
5415	305002001013	قد كان لكم ءاية فى فئتين التقتا فئة تقتل فى سبيل الله وأخرى كافرة يرونهم مثليهم رأى العين والله يؤيد بنصره من يشاء إن فى ذلك لعبرة لأولى الأبصر ( 13 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	13	32	train
5416	305002001014	زين للناس حب الشهوت من النساء والبنين والقنطير المقنطرة من الذهب والفضة والخيل المسومة والأنعم والحرث ذلك متع الحيوة الدنيا والله عنده حسن الماب ( 14 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	14	27	train
5417	305002001015	قل أؤنبئكم بخير من ذلكم للذين اتقوا عند ربهم جنت تجرى من تحتها الأنهر خلدين فيها وأزوج مطهرة ورضون من الله والله بصير بالعباد ( 15 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	15	27	train
5418	305002001016	الذين يقولون ربنا إننا ءامنا فاغفر لنا ذنوبنا وقنا عذاب النار ( 16 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	16	14	train
5419	305002001017	الصبرين والصدقين والقنتين والمنفقين والمستغفرين بالأسحار ( 17 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	17	9	train
5420	305002001018	شهد الله أنه لا إله إلا هو والملئكة وأولوا العلم قائما بالقسط لا إله إلا هو العزيز الحكيم ( 18 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	18	21	train
5421	305002001019	إن الدين عند الله الإسلم وما اختلف الذين أوتوا الكتب إلا من بعد ما جاءهم العلم بغيا بينهم ومن يكفر بايت الله فإن الله سريع الحساب ( 19 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	19	29	train
5422	305002001020	فإن حاجوك فقل أسلمت وجهى لله ومن اتبعن وقل للذين أوتوا الكتب والأمين ءأسلمتم فإن أسلموا فقد اهتدوا وإن تولوا فإنما عليك البلغ والله بصير بالعباد ( 20 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	20	29	train
5423	305002001021	إن الذين يكفرون بايت الله ويقتلون النبين بغير حق ويقتلون الذين يأمرون بالقسط من الناس فبشرهم بعذاب أليم ( 21 )	Quran	Quran_Ali 'Imran_3_002	No Split	1	21	21	train
5424	305003001022	أولئك الذين حبطت أعملهم فى الدنيا والءاخرة وما لهم من نصرين ( 22 )	Quran	Quran_Ali 'Imran_3_003	No Split	1	22	14	train
5425	305003001023	ألم تر إلى الذين أوتوا نصيبا من الكتب يدعون إلى كتب الله ليحكم بينهم ثم يتولى فريق منهم وهم معرضون ( 23 )	Quran	Quran_Ali 'Imran_3_003	No Split	1	23	23	train
5426	305003001024	ذلك بأنهم قالوا لن تمسنا النار إلا أياما معدودت وغرهم فى دينهم ما كانوا يفترون ( 24 )	Quran	Quran_Ali 'Imran_3_003	No Split	1	24	18	train
5427	305003001025	فكيف إذا جمعنهم ليوم لا ريب فيه ووفيت كل نفس ما كسبت وهم لا يظلمون ( 25 )	Quran	Quran_Ali 'Imran_3_003	No Split	1	25	18	train
